REC,RIA_RTE_ID,FRM_DFO,TO_DFO,HWY,HSYS,HNUM,DI,CO,CITY,RU,F_SYSTEM,SPD_MAX,HP_MED_W,NUM_LANES,SUR_W,ADT_YEAR,ADT_CUR,ADT_ADJ,TRK_AADT_PCT,AADT_TRUCKS,LANE_WIDTH,LEN_SEC,LN_MILES,DVMT,DTRKVMT,HY_1,HY_2,HY_3,HY_4
1,FM0685-KG,7.856,7.894,FM0685,FM,685,14,227,32580,4,4,55,1,4,48,2019,29734,29734,4.3,1288,12,0.038,0.152,1129.892,48.943999999999996,29334,26538,28012,24253
1,FM0685-KG,5.858,6.348,FM0685,FM,685,14,227,32580,4,4,60,18,4,66,2019,29734,29734,4.3,1288,13,0.49,1.96,14569.66,631.12,29334,26538,28012,24253
1,FM0685-KG,7.894,7.957999999999999,FM0685,FM,685,14,227,32580,4,4,55,1,4,48,2019,29734,29734,4.3,1288,12,0.064,0.256,1902.976,82.432,29334,26538,28012,24253
1,FM0685-KG,5.599,5.858,FM0685,FM,685,14,227,32580,4,4,55,15,4,48,2019,29734,29734,4.3,1288,12,0.259,1.036,7701.106,333.592,29334,26538,28012,24253
1,FM0685-KG,6.367000000000001,7.856,FM0685,FM,685,14,227,32580,4,4,60,18,4,66,2019,29734,29734,4.3,1288,13,1.489,5.956,44273.926,1917.832,29334,26538,28012,24253
1,FM0685-KG,6.348,6.367000000000001,FM0685,FM,685,14,227,32580,4,4,60,18,4,66,2019,29734,29734,4.3,1288,13,0.019,0.076,564.946,24.471999999999998,29334,26538,28012,24253
1,FM0734-KG,9.491,9.583,FM0734,FM,734,14,227,2100,4,3,50,44,6,72,2019,50152,50152,3.9,1932,12,0.092,0.552,4613.984,177.74400000000003,61367,52498,60593,58489
1,FM0734-KG,11.600999999999999,11.606,FM0734,FM,734,14,227,2100,4,3,50,26,6,70,2019,57987,57987,3.8,2180,11,0.005,0.03,289.935,10.9,63366,52976,63923,61539
1,FM0812-KG,2.0980000000000003,2.303,FM0812,FM,812,14,227,0,4,4,60,10,2,24,2019,18161,18161,6.8,1234,12,0.205,0.41,3723.005,252.97,15228,13513,13415,9860
1,FM0734-KG,16.131,16.665,FM0734,FM,734,14,227,2100,4,3,65,76,4,68,2019,31436,31436,4.3,1341,13,0.534,2.136,16786.824,716.0939999999999,31624,26310,29826,27294
1,FM0734-KG,8.705,9.068,FM0734,FM,734,14,227,2100,4,3,55,44,6,72,2019,47579,47579,3.9,1851,12,0.363,2.178,17271.177,671.913,49788,44264,49448,45963
1,FM0812-KG,2.303,2.327,FM0812,FM,812,14,227,0,4,4,60,10,2,24,2019,18161,18161,6.8,1234,12,0.024,0.048,435.86400000000003,29.616,15228,13513,13415,9860
1,FM0734-KG,11.854000000000001,12.067,FM0734,FM,734,14,227,2100,4,3,50,46,6,66,2019,45775,45775,3.9,1794,12,0.213,1.278,9750.075,382.12199999999996,46970,40687,47105,44037
1,FM0812-KG,1.558,1.645,FM0812,FM,812,14,227,0,4,4,60,0,4,46,2019,17414,17414,6.9,1210,11,0.087,0.348,1515.0179999999998,105.27,14493,14315,15559,12065
1,FM0734-KG,18.987000000000002,19.004,FM0734,FM,734,14,227,2100,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.017,0.068,378.79400000000004,17.901,22111,16782,18033,17306
1,FM0734-KG,17.203,17.508,FM0734,FM,734,14,227,0,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.305,1.22,6796.01,321.165,22111,16782,18033,17306
1,FM0734-KG,12.119000000000002,12.405,FM0734,FM,734,14,227,2100,4,3,65,20,6,70,2019,45775,45775,3.9,1794,11,0.28600000000000003,1.716,13091.65,513.0840000000001,46970,40687,47105,44037
1,FM0734-KG,9.829,9.863,FM0734,FM,734,14,227,2100,4,3,50,44,6,72,2019,56464,56464,3.8,2132,12,0.034,0.204,1919.776,72.488,56464,49799,57752,52292
1,FM0812-KG,5.336,5.507000000000001,FM0812,FM,812,14,227,0,1,4,60,10,2,24,2019,16842,16842,7.1,1191,12,0.171,0.342,2879.982,203.66099999999997,13167,11698,11089,8753
1,FM0734-KG,11.823,11.824000000000002,FM0734,FM,734,14,227,2100,4,3,50,46,6,66,2019,45775,45775,3.9,1794,12,0.001,0.006,45.775,1.794,46970,40687,47105,44037
1,FM0734-KG,11.834000000000001,11.854000000000001,FM0734,FM,734,14,227,2100,4,3,50,46,6,66,2019,45775,45775,3.9,1794,12,0.02,0.12,915.5,35.88,46970,40687,47105,44037
1,FM0734-KG,8.511000000000001,8.705,FM0734,FM,734,14,227,2100,4,3,60,44,6,72,2019,47579,47579,3.9,1851,12,0.19399999999999998,1.1640000000000001,9230.326,359.094,49788,44264,49448,45963
1,FM0734-KG,13.091,14.117,FM0734,FM,734,14,227,2100,4,3,65,66,4,48,2019,37179,37179,4.1,1523,12,1.026,4.104,38145.654,1562.598,39056,32269,33958,32725
1,FM0812-KG,2.8480000000000003,2.873,FM0812,FM,812,14,227,0,1,4,60,10,2,24,2019,18161,18161,6.8,1234,12,0.025,0.05,454.025,30.85,15228,13513,13415,9860
1,FM0812-KG,5.507000000000001,5.7589999999999995,FM0812,FM,812,14,227,0,1,4,60,10,2,24,2019,16842,16842,7.1,1191,12,0.252,0.504,4244.184,300.132,13167,11698,11089,8753
1,FM0734-KG,9.068,9.196,FM0734,FM,734,14,227,2100,4,3,55,44,6,72,2019,47579,47579,3.9,1851,12,0.128,0.768,6090.111999999999,236.928,49788,44264,49448,45963
1,FM0734-KG,12.844000000000001,12.943,FM0734,FM,734,14,227,2100,4,3,65,63,6,103,2019,45775,45775,3.9,1794,11,0.099,0.594,4531.725,177.606,46970,40687,47105,44037
1,FM0812-KG,0.25,1.558,FM0812,FM,812,14,227,0,4,4,60,0,4,46,2019,17414,17414,6.9,1210,11,1.308,5.232,22777.512000000002,1582.68,14493,14315,15559,12065
1,FM0734-KG,19.004,19.146,FM0734,FM,734,14,227,2100,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.142,0.568,3164.0440000000003,149.526,22111,16782,18033,17306
1,FM0734-KG,14.17,14.23,FM0734,FM,734,14,227,2100,4,3,65,66,4,48,2019,31436,31436,4.3,1341,12,0.06,0.24,1886.16,80.46,31624,26310,29826,27294
1,FM0734-KG,15.280999999999999,15.286,FM0734,FM,734,14,227,2100,4,3,65,69,4,68,2019,31436,31436,4.3,1341,13,0.005,0.02,157.18,6.705,31624,26310,29826,27294
1,FM0812-KG,0.0,0.25,FM0812,FM,812,14,227,0,4,4,60,0,4,46,2019,21715,21715,6.3,1361,11,0.25,1.0,5428.75,340.25,18286,17009,18337,15298
1,FM0734-KG,18.428,18.463,FM0734,FM,734,14,227,0,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.035,0.14,779.87,36.855,22111,16782,18033,17306
1,FM0734-KG,11.342,11.392000000000001,FM0734,FM,734,14,227,2100,4,3,50,46,6,60,2019,57987,57987,3.8,2180,11,0.05,0.3,2899.35,109.0,63366,52976,63923,61539
1,FM0734-KG,18.187,18.428,FM0734,FM,734,14,227,0,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.24100000000000002,0.9640000000000001,5369.9619999999995,253.773,22111,16782,18033,17306
1,FM0734-KG,11.821,11.823,FM0734,FM,734,14,227,2100,4,3,50,46,6,66,2019,63989,63989,3.7,2370,12,0.002,0.012,127.978,4.74,63989,55365,65099,60574
1,FM0812-KG,2.327,2.801,FM0812,FM,812,14,227,0,4,4,60,10,2,24,2019,18161,18161,6.8,1234,12,0.474,0.948,8608.314,584.9159999999999,15228,13513,13415,9860
1,FM0734-KG,15.286,15.654000000000002,FM0734,FM,734,14,227,2100,4,3,65,69,4,68,2019,31436,31436,4.3,1341,13,0.368,1.472,11568.448,493.48800000000006,31624,26310,29826,27294
1,FM0734-KG,9.583,9.802,FM0734,FM,734,14,227,2100,4,3,50,44,6,72,2019,50152,50152,3.9,1932,12,0.21899999999999997,1.314,10983.288,423.108,61367,52498,60593,58489
1,FM0734-KG,11.783,11.796,FM0734,FM,734,14,227,2100,4,3,50,26,6,70,2019,63989,63989,3.7,2370,11,0.013000000000000001,0.078,831.857,30.81,63989,55365,65099,60574
1,FM0812-KG,3.6719999999999997,3.6919999999999997,FM0812,FM,812,14,227,0,1,4,60,10,2,24,2019,18161,18161,6.8,1234,12,0.02,0.04,363.22,24.68,15228,13513,13415,9860
1,FM0734-KG,7.3629999999999995,7.376,FM0734,FM,734,14,227,2100,4,3,60,44,6,72,2019,47579,47579,3.9,1851,12,0.013000000000000001,0.078,618.5269999999999,24.063000000000002,49788,44264,49448,45963
1,FM0734-KG,15.827,16.131,FM0734,FM,734,14,227,0,4,3,65,76,4,68,2019,31436,31436,4.3,1341,13,0.304,1.216,9556.544,407.664,31624,26310,29826,27294
1,FM0734-KG,6.997000000000001,7.002000000000001,FM0734,FM,734,14,227,2100,4,3,60,44,6,72,2019,54989,54989,3.8,2085,12,0.005,0.03,274.945,10.425,55456,48375,53104,47012
1,FM0734-KG,12.42,12.844000000000001,FM0734,FM,734,14,227,2100,4,3,65,20,6,70,2019,45775,45775,3.9,1794,11,0.424,2.544,19408.6,760.6560000000001,46970,40687,47105,44037
1,FM0734-KG,7.784,8.46,FM0734,FM,734,14,227,2100,4,3,60,44,6,72,2019,47579,47579,3.9,1851,12,0.6759999999999999,4.056,32163.404,1251.276,49788,44264,49448,45963
1,FM0734-KG,19.383,19.385,FM0734,FM,734,14,227,0,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.002,0.008,44.56399999999999,2.106,22111,16782,18033,17306
1,FM0734-KG,12.067,12.11,FM0734,FM,734,14,227,2100,4,3,65,20,6,70,2019,45775,45775,3.9,1794,11,0.043,0.258,1968.325,77.142,46970,40687,47105,44037
1,FM0812-KG,2.096,2.0980000000000003,FM0812,FM,812,14,227,0,4,4,60,10,2,24,2019,20982,20982,6.4,1334,12,0.002,0.004,41.964,2.668,17216,18921,16502,11791
1,FM0734-KG,18.175,18.187,FM0734,FM,734,14,227,0,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.012,0.048,267.384,12.636,22111,16782,18033,17306
1,FM0734-KG,12.943,13.091,FM0734,FM,734,14,227,2100,4,3,65,63,6,103,2019,37179,37179,4.1,1523,11,0.14800000000000002,0.888,5502.491999999999,225.40400000000002,39056,32269,33958,32725
1,FM0734-KG,9.863,9.863999999999999,FM0734,FM,734,14,227,2100,4,3,50,44,6,72,2019,56464,56464,3.8,2132,12,0.001,0.006,56.464,2.1319999999999997,56464,49799,57752,52292
1,FM0734-KG,11.824000000000002,11.834000000000001,FM0734,FM,734,14,227,2100,4,3,50,46,6,66,2019,45775,45775,3.9,1794,12,0.01,0.06,457.75,17.94,46970,40687,47105,44037
1,FM0812-KG,1.645,1.683,FM0812,FM,812,14,227,0,4,4,60,10,2,24,2019,17414,17414,6.9,1210,12,0.038,0.076,661.732,45.98,14493,14315,15559,12065
1,FM0734-KG,6.547000000000001,6.644,FM0734,FM,734,14,227,0,4,3,60,44,6,72,2019,54989,54989,3.8,2085,12,0.09699999999999999,0.5820000000000001,5333.933000000001,202.245,55456,48375,53104,47012
1,FM0734-KG,10.780999999999999,11.342,FM0734,FM,734,14,227,2100,4,3,50,46,6,60,2019,62519,62519,3.7,2321,11,0.561,3.366,35073.159,1302.0810000000001,62519,55219,64193,61197
1,FM0812-KG,2.873,3.6719999999999997,FM0812,FM,812,14,227,0,1,4,60,10,2,24,2019,18161,18161,6.8,1234,12,0.799,1.598,14510.639,985.966,15228,13513,13415,9860
1,FM0734-KG,15.654000000000002,15.827,FM0734,FM,734,14,227,0,4,3,65,69,4,68,2019,31436,31436,4.3,1341,13,0.17300000000000001,0.6920000000000001,5438.428000000001,231.993,31624,26310,29826,27294
1,FM0734-KG,9.196,9.491,FM0734,FM,734,14,227,2100,4,3,55,44,6,72,2019,50152,50152,3.9,1932,12,0.295,1.77,14794.84,569.94,61367,52498,60593,58489
1,FM0734-KG,11.796,11.821,FM0734,FM,734,14,227,2100,4,3,50,26,6,70,2019,63989,63989,3.7,2370,11,0.025,0.15,1599.725,59.25,63989,55365,65099,60574
1,FM0734-KG,7.002000000000001,7.3629999999999995,FM0734,FM,734,14,227,2100,4,3,60,44,6,72,2019,47579,47579,3.9,1851,12,0.361,2.166,17176.019,668.211,49788,44264,49448,45963
1,FM0734-KG,14.23,14.392000000000001,FM0734,FM,734,14,227,2100,4,3,65,20,6,70,2019,31436,31436,4.3,1341,11,0.162,0.972,5092.6320000000005,217.24200000000002,31624,26310,29826,27294
1,FM0734-KG,11.392000000000001,11.600999999999999,FM0734,FM,734,14,227,2100,4,3,50,26,6,70,2019,57987,57987,3.8,2180,11,0.209,1.254,12119.283000000001,455.62,63366,52976,63923,61539
1,FM0734-KG,9.802,9.829,FM0734,FM,734,14,227,2100,4,3,50,44,6,72,2019,50152,50152,3.9,1932,12,0.027000000000000003,0.162,1354.104,52.163999999999994,61367,52498,60593,58489
1,FM0812-KG,4.496,5.336,FM0812,FM,812,14,227,0,1,4,60,10,2,24,2019,16842,16842,7.1,1191,12,0.84,1.68,14147.28,1000.44,13167,11698,11089,8753
1,FM0734-KG,17.623,18.175,FM0734,FM,734,14,227,0,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.552,2.208,12299.663999999999,581.256,22111,16782,18033,17306
1,FM0734-KG,9.9,10.154,FM0734,FM,734,14,227,2100,4,3,50,44,6,72,2019,56464,56464,3.8,2132,12,0.254,1.524,14341.856000000002,541.528,56464,49799,57752,52292
1,FM0734-KG,18.685,18.987000000000002,FM0734,FM,734,14,227,2100,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.302,1.208,6729.164000000001,318.006,22111,16782,18033,17306
1,FM0734-KG,12.11,12.119000000000002,FM0734,FM,734,14,227,2100,4,3,65,20,6,70,2019,45775,45775,3.9,1794,11,0.009000000000000001,0.054000000000000006,411.975,16.146,46970,40687,47105,44037
1,FM0812-KG,1.683,2.096,FM0812,FM,812,14,227,0,4,4,60,10,2,24,2019,20982,20982,6.4,1334,12,0.413,0.826,8665.565999999999,550.942,17216,18921,16502,11791
1,FM0734-KG,6.644,6.997000000000001,FM0734,FM,734,14,227,0,4,3,60,44,6,72,2019,54989,54989,3.8,2085,12,0.353,2.1180000000000003,19411.117,736.005,55456,48375,53104,47012
1,FM0734-KG,16.689,17.203,FM0734,FM,734,14,227,2100,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.514,2.056,11452.948,541.242,22111,16782,18033,17306
1,FM0812-KG,3.6919999999999997,4.496,FM0812,FM,812,14,227,0,1,4,60,10,2,24,2019,18161,18161,6.8,1234,12,0.804,1.608,14601.444,992.1360000000001,15228,13513,13415,9860
1,FM0734-KG,8.46,8.511000000000001,FM0734,FM,734,14,227,2100,4,3,55,44,6,72,2019,47579,47579,3.9,1851,12,0.051,0.306,2426.529,94.40100000000001,49788,44264,49448,45963
1,FM0734-KG,16.665,16.689,FM0734,FM,734,14,227,2100,4,3,65,76,4,68,2019,22282,22282,4.7,1053,13,0.024,0.096,534.768,25.272,22111,16782,18033,17306
1,FM0734-KG,7.376,7.612,FM0734,FM,734,14,227,2100,4,3,60,44,6,72,2019,47579,47579,3.9,1851,12,0.23600000000000002,1.416,11228.643999999998,436.836,49788,44264,49448,45963
1,FM0734-KG,18.463,18.685,FM0734,FM,734,14,227,0,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.222,0.888,4946.604,233.766,22111,16782,18033,17306
1,FM0734-KG,7.612,7.784,FM0734,FM,734,14,227,2100,4,3,60,44,6,72,2019,47579,47579,3.9,1851,12,0.172,1.032,8183.588000000001,318.372,49788,44264,49448,45963
1,FM0812-KG,2.801,2.8480000000000003,FM0812,FM,812,14,227,0,1,4,60,10,2,24,2019,18161,18161,6.8,1234,12,0.047,0.094,853.567,57.998000000000005,15228,13513,13415,9860
1,FM0734-KG,14.392000000000001,15.280999999999999,FM0734,FM,734,14,227,2100,4,3,65,69,4,68,2019,31436,31436,4.3,1341,13,0.889,3.556,27946.604,1192.149,31624,26310,29826,27294
1,FM0734-KG,17.508,17.623,FM0734,FM,734,14,227,0,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.115,0.46,2562.43,121.095,22111,16782,18033,17306
1,FM0734-KG,12.405,12.42,FM0734,FM,734,14,227,2100,4,3,65,20,6,70,2019,45775,45775,3.9,1794,11,0.015,0.09,686.625,26.91,46970,40687,47105,44037
1,FM0734-KG,14.117,14.17,FM0734,FM,734,14,227,2100,4,3,65,66,4,48,2019,37179,37179,4.1,1523,12,0.053,0.212,1970.487,80.719,39056,32269,33958,32725
1,FM0734-KG,9.863999999999999,9.9,FM0734,FM,734,14,227,2100,4,3,50,44,6,72,2019,56464,56464,3.8,2132,12,0.036000000000000004,0.21600000000000003,2032.704,76.752,56464,49799,57752,52292
1,FM0812-KG,5.792000000000001,6.979,FM0812,FM,812,14,227,0,1,4,60,10,2,24,2019,16842,16842,7.1,1191,12,1.187,2.374,19991.453999999998,1413.717,13167,11698,11089,8753
1,FM0734-KG,19.146,19.383,FM0734,FM,734,14,227,2100,4,3,65,70,4,48,2019,22282,22282,4.7,1053,12,0.237,0.948,5280.834,249.56099999999998,22111,16782,18033,17306
1,FM0734-KG,11.606,11.783,FM0734,FM,734,14,227,2100,4,3,50,26,6,70,2019,63989,63989,3.7,2370,11,0.177,1.062,11326.053,419.49,63989,55365,65099,60574
1,FM0812-KG,5.7589999999999995,5.792000000000001,FM0812,FM,812,14,227,0,1,4,60,10,2,24,2019,16842,16842,7.1,1191,12,0.033,0.066,555.786,39.303000000000004,13167,11698,11089,8753
1,FM0734-KG,10.154,10.780999999999999,FM0734,FM,734,14,227,2100,4,3,50,46,6,60,2019,56464,56464,3.8,2132,11,0.627,3.762,35402.928,1336.764,56464,49799,57752,52292
1,FM0973-KG,18.525,18.682000000000002,FM0973,FM,973,14,227,0,4,4,50,6,2,18,2019,10893,10893,7.1,777,12,0.157,0.314,1710.201,121.98899999999999,10893,9800,9447,9997
1,FM0969-KG,10.091000000000001,10.154,FM0969,FM,969,14,227,0,1,5,60,3,2,22,2019,7641,7641,7.3,554,11,0.063,0.126,481.38300000000004,34.902,7570,6479,7902,7828
1,FM0973-KG,32.256,32.273,FM0973,FM,973,14,227,0,4,4,55,6,2,22,2019,9860,9860,7.4,726,12,0.017,0.034,167.62,12.342,8093,6468,5154,3508
1,FM0969-KG,5.152,5.25,FM0969,FM,969,14,227,0,4,3,45,0,4,46,2019,25892,25892,4.9,1276,11,0.098,0.392,2537.416,125.04799999999999,22033,18431,20176,19452
1,FM0973-KG,29.444000000000003,29.456,FM0973,FM,973,14,227,2100,4,4,50,40,4,70,2019,23463,23463,5.3,1245,12,0.012,0.048,281.556,14.94,18337,14842,9921,7724
1,FM0969-KG,2.336,2.3369999999999997,FM0969,FM,969,14,227,2100,4,3,50,0,4,70,2019,36786,36786,1.3,488,13,0.001,0.004,36.786,0.488,32176,25801,33430,35514
1,FM0973-KG,18.788,19.682000000000002,FM0973,FM,973,14,227,0,4,4,60,6,2,18,2019,10893,10893,7.1,777,12,0.894,1.788,9738.341999999999,694.638,10893,9800,9447,9997
1,FM0973-KG,16.055999999999997,16.272000000000002,FM0973,FM,973,14,227,26450,2,4,60,10,2,24,2019,17287,17287,5.2,894,12,0.21600000000000003,0.43200000000000005,3733.992,193.104,15148,11839,11726,9561
1,FM0969-KG,15.464,15.468,FM0969,FM,969,14,227,44610,1,5,60,3,2,22,2019,4613,4613,8.7,402,11,0.004,0.008,18.452,1.608,3927,2801,3743,3278
1,FM0973-KG,29.524,29.839000000000002,FM0973,FM,973,14,227,2100,4,4,55,30,4,70,2019,23463,23463,5.3,1245,12,0.315,1.26,7390.845,392.175,18337,14842,9921,7724
1,FM0969-KG,4.078,4.114,FM0969,FM,969,14,227,2100,4,3,45,4,4,56,2019,36786,36786,1.3,488,14,0.036000000000000004,0.14400000000000002,1324.296,17.567999999999998,32176,25801,33430,35514
1,FM0973-KG,20.596999999999998,20.688000000000002,FM0973,FM,973,14,227,0,4,4,60,6,2,18,2019,10893,10893,7.1,777,12,0.091,0.182,991.263,70.707,10893,9800,9447,9997
1,FM0969-KG,0.17600000000000002,0.33299999999999996,FM0969,FM,969,14,227,2100,4,3,45,0,4,57,2019,19202,19202,5.6,1083,11,0.157,0.628,3014.7140000000004,170.03099999999998,16460,14992,17938,18390
1,FM0973-KG,12.265999999999998,12.275,FM0973,FM,973,14,227,0,1,4,60,10,2,24,2019,17287,17287,5.2,894,12,0.009000000000000001,0.018000000000000002,155.583,8.046,15148,11839,11726,9561
1,FM0969-KG,12.238,13.322000000000001,FM0969,FM,969,14,227,0,1,5,60,3,2,22,2019,4560,4560,8.7,397,11,1.084,2.168,4943.04,430.348,3981,2910,3896,3272
1,FM0973-KG,18.781,18.788,FM0973,FM,973,14,227,0,4,4,60,6,2,18,2019,10893,10893,7.1,777,12,0.006999999999999999,0.013999999999999999,76.251,5.439,10893,9800,9447,9997
1,FM0969-KG,0.053,0.10300000000000001,FM0969,FM,969,14,227,2100,4,3,45,0,4,44,2019,19202,19202,5.6,1083,11,0.05,0.2,960.1,54.15,16460,14992,17938,18390
1,FM0973-KG,14.747,15.767999999999999,FM0973,FM,973,14,227,0,2,4,60,10,2,24,2019,17287,17287,5.2,894,12,1.021,2.042,17650.027,912.7739999999999,15148,11839,11726,9561
1,FM0969-KG,16.469,16.7,FM0969,FM,969,14,227,44610,1,5,60,3,2,22,2019,4435,4435,8.7,384,11,0.231,0.462,1024.485,88.704,4809,3864,4568,3435
1,FM0969-KG,6.051,6.224,FM0969,FM,969,14,227,0,4,3,50,21,3,36,2019,25892,25892,4.9,1276,12,0.17300000000000001,0.519,4479.316,220.748,22033,18431,20176,19452
1,FM0973-KG,28.284000000000002,28.394000000000002,FM0973,FM,973,14,227,0,4,4,60,40,4,80,2019,29232,29232,5.0,1466,12,0.11,0.44,3215.52,161.26,16700,10647,13573,13765
1,FM0969-KG,2.215,2.217,FM0969,FM,969,14,227,2100,4,3,50,0,4,44,2019,24322,24322,5.1,1230,11,0.002,0.008,48.644,2.46,17992,14403,19231,18985
1,FM0973-KG,25.16,25.166,FM0973,FM,973,14,227,0,4,4,60,5,2,24,2019,26715,26715,5.1,1369,12,0.006,0.012,160.29,8.214,22301,13646,16360,14716
1,FM0973-KG,9.176,9.442,FM0973,FM,973,14,227,0,1,4,60,10,2,24,2019,8043,8043,7.5,601,12,0.266,0.532,2139.438,159.866,7068,6532,6439,5353
1,FM0969-KG,10.154,10.767999999999999,FM0969,FM,969,14,227,0,1,5,60,3,2,22,2019,5857,5857,9.1,534,11,0.614,1.228,3596.198,327.876,5293,4330,5364,5111
1,FM0969-KG,4.13,4.145,FM0969,FM,969,14,227,2100,4,3,45,4,4,56,2019,27383,27383,4.8,1319,14,0.015,0.06,410.745,19.785,20957,19365,21481,24461
1,FM0969-KG,4.145,4.3,FM0969,FM,969,14,227,2100,4,3,45,4,4,56,2019,27383,27383,4.8,1319,14,0.155,0.62,4244.365,204.445,20957,19365,21481,24461
1,FM0973-KG,28.726,28.735,FM0973,FM,973,14,227,0,4,4,60,40,4,90,2019,29232,29232,5.0,1466,12,0.009000000000000001,0.036000000000000004,263.08799999999997,13.194,16700,10647,13573,13765
1,FM0969-KG,2.362,2.454,FM0969,FM,969,14,227,2100,4,3,45,0,4,70,2019,36786,36786,1.3,488,13,0.092,0.368,3384.312,44.896,32176,25801,33430,35514
1,FM0973-KG,25.011,25.08,FM0973,FM,973,14,227,0,4,4,60,5,2,24,2019,11783,11783,6.2,736,12,0.069,0.138,813.0269999999999,50.784,10385,8867,7495,7819
1,FM0973-KG,17.987000000000002,17.994,FM0973,FM,973,14,227,26450,4,4,45,0,2,20,2019,10893,10893,7.1,777,10,0.006999999999999999,0.013999999999999999,76.251,5.439,10893,9800,9447,9997
1,FM0969-KG,6.737,6.781000000000001,FM0969,FM,969,14,227,0,4,3,60,0,4,26,2019,24665,24665,5.0,1242,13,0.044000000000000004,0.17600000000000002,1085.26,54.648,22309,18885,20287,19486
1,FM0973-KG,32.156,32.163000000000004,FM0973,FM,973,14,227,0,4,4,55,5,2,24,2019,15637,15637,6.0,946,12,0.006999999999999999,0.013999999999999999,109.459,6.622000000000001,12543,10012,7600,6211
1,FM0969-KG,4.694,4.961,FM0969,FM,969,14,227,0,4,3,45,0,4,46,2019,27383,27383,4.8,1319,11,0.267,1.068,7311.2609999999995,352.173,20957,19365,21481,24461
1,FM0973-KG,29.839000000000002,29.840999999999998,FM0973,FM,973,14,227,2100,4,4,55,30,4,70,2019,23463,23463,5.3,1245,12,0.002,0.008,46.926,2.49,18337,14842,9921,7724
1,FM0969-KG,1.71,2.0180000000000002,FM0969,FM,969,14,227,2100,4,3,50,0,4,44,2019,24322,24322,5.1,1230,11,0.308,1.232,7491.1759999999995,378.84,17992,14403,19231,18985
1,FM0973-KG,23.241999999999997,24.988000000000003,FM0973,FM,973,14,227,0,4,4,60,10,2,24,2019,11783,11783,6.2,736,12,1.746,3.492,20573.118000000002,1285.056,10385,8867,7495,7819
1,FM0973-KG,29.275,29.386,FM0973,FM,973,14,227,2100,4,4,50,50,4,75,2019,23463,23463,5.3,1245,12,0.111,0.444,2604.393,138.195,18337,14842,9921,7724
1,FM0969-KG,1.575,1.585,FM0969,FM,969,14,227,2100,4,3,50,0,4,44,2019,24322,24322,5.1,1230,11,0.01,0.04,243.22,12.3,17992,14403,19231,18985
1,FM0973-KG,23.136,23.177,FM0973,FM,973,14,227,2100,4,4,60,10,2,24,2019,11783,11783,6.2,736,12,0.040999999999999995,0.08199999999999999,483.103,30.176,10385,8867,7495,7819
1,FM0973-KG,18.497,18.525,FM0973,FM,973,14,227,0,4,4,60,6,2,18,2019,10893,10893,7.1,777,12,0.027999999999999997,0.055999999999999994,305.004,21.756,10893,9800,9447,9997
1,FM0969-KG,14.564,15.464,FM0969,FM,969,14,227,44610,1,5,60,3,2,22,2019,4613,4613,8.7,402,11,0.9,1.8,4151.7,361.8,3927,2801,3743,3278
1,FM0969-KG,4.961,5.152,FM0969,FM,969,14,227,0,4,3,45,0,4,46,2019,27383,27383,4.8,1319,11,0.191,0.764,5230.153,251.929,20957,19365,21481,24461
1,FM0973-KG,29.386,29.441,FM0973,FM,973,14,227,2100,4,4,50,50,4,75,2019,23463,23463,5.3,1245,12,0.055,0.22,1290.465,68.475,18337,14842,9921,7724
1,FM0969-KG,2.182,2.215,FM0969,FM,969,14,227,2100,4,3,50,0,4,44,2019,24322,24322,5.1,1230,11,0.033,0.132,802.6260000000001,40.59,17992,14403,19231,18985
1,FM0973-KG,20.826,20.869,FM0973,FM,973,14,227,0,4,4,60,6,2,14,2019,10893,10893,7.1,777,12,0.043,0.086,468.399,33.411,10893,9800,9447,9997
1,FM0973-KG,34.01,34.757,FM0973,FM,973,14,227,0,4,4,55,5,2,24,2019,6681,6681,10.5,703,12,0.747,1.494,4990.707,525.141,5519,3913,3699,2304
1,FM0973-KG,14.196,14.45,FM0973,FM,973,14,227,0,2,4,60,10,2,24,2019,17287,17287,5.2,894,12,0.254,0.508,4390.898,227.076,15148,11839,11726,9561
1,FM0969-KG,6.599,6.737,FM0969,FM,969,14,227,0,4,3,60,0,4,26,2019,24665,24665,5.0,1242,13,0.138,0.552,3403.77,171.396,22309,18885,20287,19486
1,FM0973-KG,29.218000000000004,29.24,FM0973,FM,973,14,227,2100,4,4,50,20,4,70,2019,23463,23463,5.3,1245,12,0.022000000000000002,0.08800000000000001,516.186,27.39,18337,14842,9921,7724
