Crash_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Dfo,Street_Name,Onsys_Fl,Rural_Fl,Shldr_Width_Left,Shldr_Width_Right,Median_Width,Nbr_Of_Lane,Func_Sys_ID,Curve_Type_ID
14199980,101,208,29.72860839,-95.46035827,IH,610,7.984,IH0610,Y,N,0,24,20,6,11,0
14201647,101,208,29.73016804,-95.46032048,IH,610,8.092,IH0610,Y,N,24,24,2,8,11,1
14202855,101,208,29.75558839,-95.45558124,IH,610,9.867,IH0610,Y,N,24,24,2,8,11,0
14203076,101,208,29.72893962,-95.46036311,IH,610,8.007,IH0610,Y,N,0,24,20,6,11,0
14206356,101,208,29.72891228,-95.46036333,IH,610,8.005,IH0610,Y,N,0,24,20,6,11,0
14206406,101,208,29.74183217,-95.45791764,IH,610,8.907,IH0610,Y,N,24,24,2,8,11,0
14207986,101,208,29.77634515,-95.45583806,IH,610,11.295,IH0610,Y,N,24,24,2,8,11,0
14208030,101,208,29.76537302,-95.45581671,IH,610,10.54,IH0610,Y,N,24,24,2,8,11,0
14208162,101,208,29.74759884,-95.45644452,IH,610,9.312999999999999,IH0610,Y,N,24,24,2,8,11,0
14208272,101,208,29.73815,-95.45863388,IH,610,8.65,IH0610,Y,N,24,24,2,8,11,1
14209861,101,208,29.75787969,-95.45559264,IH,610,10.025,IH0610,Y,N,24,24,2,8,11,0
14209871,101,208,29.72833191,-95.46035319,IH,610,7.965,IH0610,Y,N,0,24,20,6,11,0
14210043,101,208,29.74827335,-95.45628715,IH,610,9.36,IH0610,Y,N,24,24,2,8,11,0
14210380,101,208,29.75423278,-95.45555071,IH,610,9.774,IH0610,Y,N,24,24,2,8,11,0
14211915,101,208,29.74665589,-95.45668509999999,IH,610,9.247,IH0610,Y,N,24,24,2,8,11,0
14212123,101,208,29.76573199,-95.45585467,IH,610,10.565,IH0610,Y,N,24,24,2,8,11,1
14212737,101,208,29.72860839,-95.46035827,IH,610,7.984,IH0610,Y,N,0,24,20,6,11,0
14212761,101,208,29.76520205,-95.45579863,IH,610,10.527999999999999,IH0610,Y,N,24,24,2,8,11,0
14215687,101,208,29.78022453,-95.4543244,IH,610,11.582,IH0610,Y,N,12,22,20,8,11,0
14216057,101,208,29.72885722,-95.46036285,IH,610,8.001,IH0610,Y,N,0,24,20,6,11,0
14219333,101,208,29.72970491,-95.460357,IH,610,8.06,IH0610,Y,N,24,24,2,8,11,1
14222942,101,208,29.76703821,-95.45597991,IH,610,10.655,IH0610,Y,N,24,24,2,8,11,1
14223240,101,208,29.74755329,-95.45645615,IH,610,9.31,IH0610,Y,N,24,24,2,8,11,0
14223794,101,208,29.72929493,-95.46036028,IH,610,8.031,IH0610,Y,N,24,24,2,8,11,0
14223798,101,208,29.75033421,-95.45584335,IH,610,9.505,IH0610,Y,N,24,24,2,8,11,1
14225140,101,208,29.74719767,-95.45654697,IH,610,9.285,IH0610,Y,N,24,24,2,8,11,0
14225496,101,208,29.72885722,-95.46036285,IH,610,8.001,IH0610,Y,N,0,24,20,6,11,0
14225557,101,208,29.74785948,-95.45637796,IH,610,9.331,IH0610,Y,N,24,24,2,8,11,0
14226553,101,208,29.72893962,-95.46036311,IH,610,8.007,IH0610,Y,N,0,24,20,6,11,0
14226822,101,208,29.77977358,-95.45467698,IH,610,11.545,IH0610,Y,N,12,22,20,8,11,1
14227494,101,208,29.754703000000003,-95.45556074,IH,610,9.806000000000001,IH0610,Y,N,24,24,2,8,11,0
14227495,101,208,29.7556727,-95.45558388,IH,610,9.873,IH0610,Y,N,24,24,2,8,11,0
14227718,101,208,29.7352549,-95.45926285,IH,610,8.447000000000001,IH0610,Y,N,24,24,2,8,11,1
14227972,101,208,29.72915827,-95.46036137,IH,610,8.022,IH0610,Y,N,24,24,2,8,11,0
14228054,101,208,29.74456437,-95.45721361,IH,610,9.099,IH0610,Y,N,24,24,2,8,11,0
14228545,101,208,29.72970491,-95.460357,IH,610,8.06,IH0610,Y,N,24,24,2,8,11,1
14228556,101,208,29.76101555,-95.45565254,IH,610,10.24,IH0610,Y,N,24,24,2,8,11,0
14228848,101,208,29.76613986,-95.45590907,IH,610,10.593,IH0610,Y,N,24,24,2,8,11,1
14229646,101,208,29.78022453,-95.4543244,IH,610,11.582,IH0610,Y,N,12,22,20,8,11,0
14230008,101,208,29.78022597,-95.45432325,IH,610,11.582,IH0610,Y,N,12,22,20,8,11,0
14231431,101,208,29.76648489,-95.45594734,IH,610,10.617,IH0610,Y,N,24,24,2,8,11,1
14231752,101,208,29.76525716,-95.45580446,IH,610,10.532,IH0610,Y,N,24,24,2,8,11,0
14231786,101,208,29.75465674,-95.45555975,IH,610,9.802999999999999,IH0610,Y,N,24,24,2,8,11,0
14233332,101,208,29.77319209,-95.45602433,IH,610,11.078,IH0610,Y,N,24,24,2,8,11,1
14233588,101,208,29.74115591,-95.4580684,IH,610,8.859,IH0610,Y,N,24,24,2,8,11,1
14233853,101,208,29.74803768,-95.45633763,IH,610,9.344,IH0610,Y,N,24,24,2,8,11,0
14233854,101,208,29.746896600000003,-95.45662386,IH,610,9.264,IH0610,Y,N,24,24,2,8,11,0
14234094,101,208,29.74020323,-95.45823597,IH,610,8.793,IH0610,Y,N,24,24,2,8,11,0
14235874,101,208,29.766653299999998,-95.45595735,IH,610,10.629000000000001,IH0610,Y,N,24,24,2,8,11,1
14238221,101,208,29.76672391,-95.45596149,IH,610,10.633,IH0610,Y,N,24,24,2,8,11,1
14238246,101,208,29.76755049,-95.45600016,IH,610,10.69,IH0610,Y,N,24,24,2,8,11,0
14238338,101,208,29.75422737,-95.45555063,IH,610,9.773,IH0610,Y,N,24,24,2,8,11,0
14238834,101,208,29.74103165,-95.45809937,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14239047,101,208,29.76568101,-95.45584928,IH,610,10.561,IH0610,Y,N,24,24,2,8,11,1
14241126,101,208,29.76754615,-95.45599999,IH,610,10.69,IH0610,Y,N,24,24,2,8,11,0
14241212,101,208,29.76617274,-95.45591413,IH,610,10.595,IH0610,Y,N,24,24,2,8,11,1
14241247,101,208,29.75527493,-95.45557299,IH,610,9.845,IH0610,Y,N,24,24,2,8,11,0
14241309,101,208,29.77953371,-95.45484301,IH,610,11.525,IH0610,Y,N,12,22,20,8,11,1
14241380,101,208,29.74797494,-95.45635107,IH,610,9.34,IH0610,Y,N,24,24,2,8,11,0
14241432,101,208,29.75534135,-95.45557441,IH,610,9.85,IH0610,Y,N,24,24,2,8,11,0
14241448,101,208,29.75534135,-95.45557441,IH,610,9.85,IH0610,Y,N,24,24,2,8,11,0
14241629,101,208,29.73270993,-95.45982391,IH,610,8.269,IH0610,Y,N,24,24,2,8,11,1
14243522,101,208,29.7317757,-95.46005462,IH,610,8.203,IH0610,Y,N,24,24,2,8,11,0
14243860,101,208,29.754232000000002,-95.4555507,IH,610,9.774,IH0610,Y,N,24,24,2,8,11,0
14243878,101,208,29.74117332,-95.45806452,IH,610,8.861,IH0610,Y,N,24,24,2,8,11,1
14245523,101,208,29.77367741,-95.45599539,IH,610,11.112,IH0610,Y,N,24,24,2,8,11,0
14246911,101,208,29.74674744,-95.45666186,IH,610,9.253,IH0610,Y,N,24,24,2,8,11,0
14246943,101,208,29.77402274,-95.4559748,IH,610,11.136,IH0610,Y,N,24,24,2,8,11,0
14247119,101,208,29.77366497,-95.45599613,IH,610,11.110999999999999,IH0610,Y,N,24,24,2,8,11,0
14247545,101,208,29.76619644,-95.45591702,IH,610,10.597000000000001,IH0610,Y,N,24,24,2,8,11,1
14248459,101,208,29.76601732,-95.45589023,IH,610,10.585,IH0610,Y,N,24,24,2,8,11,1
14248462,101,208,29.74156166,-95.45797795,IH,610,8.888,IH0610,Y,N,24,24,2,8,11,1
14248488,101,208,29.76647677,-95.45594649,IH,610,10.616,IH0610,Y,N,24,24,2,8,11,1
14248506,101,208,29.76657089,-95.45595252,IH,610,10.623,IH0610,Y,N,24,24,2,8,11,1
14248626,101,208,29.77362682,-95.45599841,IH,610,11.107999999999999,IH0610,Y,N,24,24,2,8,11,0
14248639,101,208,29.74112885,-95.45807443,IH,610,8.857999999999999,IH0610,Y,N,24,24,2,8,11,1
14249271,101,208,29.76305182,-95.45566162,IH,610,10.38,IH0610,Y,N,24,24,2,8,11,1
14249601,101,208,29.74169692,-95.45794779,IH,610,8.897,IH0610,Y,N,24,24,2,8,11,0
14249695,101,208,29.77379739,-95.45598824,IH,610,11.12,IH0610,Y,N,24,24,2,8,11,0
14250258,101,208,29.74103165,-95.45809937,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14250259,101,208,29.74103165,-95.45809937,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14250572,101,208,29.76517438,-95.45579571,IH,610,10.526,IH0610,Y,N,24,24,2,8,11,0
14251878,101,208,29.73363976,-95.45964303,IH,610,8.334,IH0610,Y,N,24,24,2,8,11,0
14252436,101,208,29.74775043,-95.45640581,IH,610,9.324,IH0610,Y,N,24,24,2,8,11,0
14252506,101,208,29.78044544,-95.45413327,IH,610,11.600999999999999,IH0610,Y,N,12,22,20,8,11,0
14252533,101,208,29.7566882,-95.45559815,IH,610,9.943,IH0610,Y,N,24,24,2,8,11,0
14254655,101,208,29.7513408,-95.45567107,IH,610,9.575,IH0610,Y,N,24,24,2,8,11,1
14256618,101,208,29.76575694,-95.45585731,IH,610,10.567,IH0610,Y,N,24,24,2,8,11,1
14256660,101,208,29.74881838,-95.45617041,IH,610,9.399,IH0610,Y,N,24,24,2,8,11,0
14258529,101,208,29.72833191,-95.46035319,IH,610,7.965,IH0610,Y,N,0,24,20,6,11,0
14259656,101,208,29.74237318,-95.45779703,IH,610,8.945,IH0610,Y,N,24,24,2,8,11,0
14259979,101,208,29.74088435,-95.45812096,IH,610,8.841000000000001,IH0610,Y,N,24,24,2,8,11,1
14260116,101,208,29.74386383,-95.45739250000001,IH,610,9.05,IH0610,Y,N,24,24,2,8,11,0
14260363,101,208,29.75534135,-95.45557441,IH,610,9.85,IH0610,Y,N,24,24,2,8,11,0
14261097,101,208,29.76771334,-95.4560062,IH,610,10.702,IH0610,Y,N,24,24,2,8,11,0
14261326,101,208,29.74866651,-95.45620294,IH,610,9.388,IH0610,Y,N,24,24,2,8,11,0
14263627,101,208,29.75157368,-95.45563436,IH,610,9.591000000000001,IH0610,Y,N,24,24,2,8,11,1
14264341,101,208,29.73815,-95.45863388,IH,610,8.65,IH0610,Y,N,24,24,2,8,11,1
14265511,101,208,29.761951399999997,-95.45563884,IH,610,10.305,IH0610,Y,N,24,24,2,8,11,0
14265512,101,208,29.75534135,-95.45557441,IH,610,9.85,IH0610,Y,N,24,24,2,8,11,0
14265513,101,208,29.76643611,-95.45594221,IH,610,10.614,IH0610,Y,N,24,24,2,8,11,1
14265925,101,208,29.74986718,-95.45594526,IH,610,9.472000000000001,IH0610,Y,N,24,24,2,8,11,1
14266437,101,208,29.7317757,-95.46005462,IH,610,8.203,IH0610,Y,N,24,24,2,8,11,0
14266440,101,208,29.7578407,-95.45559282,IH,610,10.022,IH0610,Y,N,24,24,2,8,11,0
14266986,101,208,29.75831673,-95.45560052,IH,610,10.055,IH0610,Y,N,24,24,2,8,11,0
14267181,101,208,29.76648089,-95.45594692,IH,610,10.617,IH0610,Y,N,24,24,2,8,11,1
14267182,101,208,29.74863413,-95.45620988,IH,610,9.386000000000001,IH0610,Y,N,24,24,2,8,11,0
14267990,101,208,29.75012095,-95.45588989,IH,610,9.49,IH0610,Y,N,24,24,2,8,11,1
14268851,101,208,29.76690243,-95.45597195,IH,610,10.645999999999999,IH0610,Y,N,24,24,2,8,11,1
14270942,101,208,29.74115591,-95.4580684,IH,610,8.859,IH0610,Y,N,24,24,2,8,11,1
14270989,101,208,29.74811118,-95.45632188,IH,610,9.349,IH0610,Y,N,24,24,2,8,11,0
14271167,101,208,29.74104094,-95.45809403,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14271487,101,208,29.73210809,-95.45997216,IH,610,8.227,IH0610,Y,N,24,24,2,8,11,0
14272221,101,208,29.78023635,-95.45431501,IH,610,11.583,IH0610,Y,N,12,22,20,8,11,0
14272726,101,208,29.73386891,-95.45959215,IH,610,8.35,IH0610,Y,N,24,24,2,8,11,0
14273514,101,208,29.74103165,-95.45809937,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14273748,101,208,29.748125,-95.45631892,IH,610,9.35,IH0610,Y,N,24,24,2,8,11,0
14273985,101,208,29.75169322,-95.45561721,IH,610,9.599,IH0610,Y,N,24,24,2,8,11,1
14274050,101,208,29.74720922,-95.45654402,IH,610,9.286,IH0610,Y,N,24,24,2,8,11,0
14275094,101,208,29.74129116,-95.45803825,IH,610,8.869,IH0610,Y,N,24,24,2,8,11,1
14275392,101,208,29.75110783,-95.45570779,IH,610,9.558,IH0610,Y,N,24,24,2,8,11,1
14275440,101,208,29.75379688,-95.45554377,IH,610,9.744,IH0610,Y,N,24,24,2,8,11,0
14275443,101,208,29.73208036,-95.45997904,IH,610,8.225,IH0610,Y,N,24,24,2,8,11,0
14275452,101,208,29.77626262,-95.45584334,IH,610,11.29,IH0610,Y,N,24,24,2,8,11,0
14277564,101,208,29.78044316,-95.45413533,IH,610,11.600999999999999,IH0610,Y,N,12,22,20,8,11,0
14278312,101,208,29.7321219,-95.45996875,IH,610,8.228,IH0610,Y,N,24,24,2,8,11,0
14278462,101,208,29.74103165,-95.45809937,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14278500,101,208,29.76890001,-95.45604972,IH,610,10.783,IH0610,Y,N,24,24,2,8,11,0
14278546,101,208,29.76597123,-95.45588314,IH,610,10.581,IH0610,Y,N,24,24,2,8,11,1
14278798,101,208,29.780329499999997,-95.45423784,IH,610,11.591,IH0610,Y,N,12,22,20,8,11,0
14280688,101,208,29.73554331,-95.45919373,IH,610,8.468,IH0610,Y,N,24,24,2,8,11,1
14281684,101,208,29.72956825,-95.46035809,IH,610,8.05,IH0610,Y,N,24,24,2,8,11,1
14282759,101,208,29.75534135,-95.45557441,IH,610,9.85,IH0610,Y,N,24,24,2,8,11,0
14283264,101,208,29.73170663,-95.46007176,IH,610,8.199,IH0610,Y,N,24,24,2,8,11,0
14283588,101,208,29.74773137,-95.45641068,IH,610,9.322000000000001,IH0610,Y,N,24,24,2,8,11,0
14283666,101,208,29.75917669,-95.4556195,IH,610,10.113999999999999,IH0610,Y,N,24,24,2,8,11,0
14284910,101,208,29.76698004,-95.4559765,IH,610,10.651,IH0610,Y,N,24,24,2,8,11,1
14286128,101,208,29.75424634,-95.45555097,IH,610,9.775,IH0610,Y,N,24,24,2,8,11,0
14287001,101,208,29.7645266,-95.45572712,IH,610,10.482000000000001,IH0610,Y,N,24,24,2,8,11,1
14287299,101,208,29.74020323,-95.45823597,IH,610,8.793,IH0610,Y,N,24,24,2,8,11,0
14290693,101,208,29.7383017,-95.45860139,IH,610,8.661,IH0610,Y,N,24,24,2,8,11,1
14290776,101,208,29.74244861,-95.45777848,IH,610,8.95,IH0610,Y,N,24,24,2,8,11,0
14290831,101,208,29.76885392,-95.45604852,IH,610,10.78,IH0610,Y,N,24,24,2,8,11,0
14291059,101,208,29.75407375,-95.45554818,IH,610,9.763,IH0610,Y,N,24,24,2,8,11,0
14292776,101,208,29.76581405,-95.45586335,IH,610,10.571,IH0610,Y,N,24,24,2,8,11,1
14293455,101,208,29.77977358,-95.45467698,IH,610,11.545,IH0610,Y,N,12,22,20,8,11,1
14293674,101,208,29.76321421,-95.45567003,IH,610,10.390999999999998,IH0610,Y,N,24,24,2,8,11,1
14293695,101,208,29.75501148,-95.45556735,IH,610,9.827,IH0610,Y,N,24,24,2,8,11,0
14295360,101,208,29.72874663,-95.46036081,IH,610,7.994,IH0610,Y,N,0,24,20,6,11,0
14296916,101,208,29.75027429,-95.45585643,IH,610,9.5,IH0610,Y,N,24,24,2,8,11,1
14296951,101,208,29.75712166,-95.45559616,IH,610,9.972000000000001,IH0610,Y,N,24,24,2,8,11,0
14297184,101,208,29.75534135,-95.45557441,IH,610,9.85,IH0610,Y,N,24,24,2,8,11,0
14297509,101,208,29.73204577,-95.45998762,IH,610,8.222000000000001,IH0610,Y,N,24,24,2,8,11,0
14298530,101,208,29.77033102,-95.45606588,IH,610,10.882,IH0610,Y,N,24,24,2,8,11,0
14299021,101,208,29.73258214,-95.45985538,IH,610,8.26,IH0610,Y,N,24,24,2,8,11,1
14299022,101,208,29.73025606,-95.46031158,IH,610,8.097999999999999,IH0610,Y,N,24,24,2,8,11,1
14299776,101,208,29.77382755,-95.45598644,IH,610,11.122,IH0610,Y,N,24,24,2,8,11,0
14300072,101,208,29.76697089,-95.45597597,IH,610,10.651,IH0610,Y,N,24,24,2,8,11,1
14300182,101,208,29.74096608,-95.45810715,IH,610,8.846,IH0610,Y,N,24,24,2,8,11,1
14300624,101,208,29.76747687,-95.45599742,IH,610,10.685,IH0610,Y,N,24,24,2,8,11,0
14300823,101,208,29.77246136,-95.4560397,IH,610,11.027999999999999,IH0610,Y,N,24,24,2,8,11,1
14302599,101,208,29.77417414,-95.45596577,IH,610,11.145999999999999,IH0610,Y,N,24,24,2,8,11,0
14303248,101,208,29.78022453,-95.4543244,IH,610,11.582,IH0610,Y,N,12,22,20,8,11,0
14303344,101,208,29.75407032,-95.45554812,IH,610,9.763,IH0610,Y,N,24,24,2,8,11,0
14306905,101,208,29.78022453,-95.4543244,IH,610,11.582,IH0610,Y,N,12,22,20,8,11,0
14306918,101,208,29.77270241,-95.45603856,IH,610,11.045,IH0610,Y,N,24,24,2,8,11,1
14306919,101,208,29.76636015,-95.45593423,IH,610,10.607999999999999,IH0610,Y,N,24,24,2,8,11,1
14307245,101,208,29.77488231,-95.45592354,IH,610,11.195,IH0610,Y,N,24,24,2,8,11,0
14307719,101,208,29.75407812,-95.45554825,IH,610,9.763,IH0610,Y,N,24,24,2,8,11,0
14307738,101,208,29.74464556,-95.45719316,IH,610,9.105,IH0610,Y,N,24,24,2,8,11,0
14307747,101,208,29.76649768,-95.45594823,IH,610,10.618,IH0610,Y,N,24,24,2,8,11,1
14307944,101,208,29.74096608,-95.45810715,IH,610,8.846,IH0610,Y,N,24,24,2,8,11,1
14308286,101,208,29.77191527,-95.45604892,IH,610,10.991,IH0610,Y,N,24,24,2,8,11,0
14308513,101,208,29.73102936,-95.46021313,IH,610,8.151,IH0610,Y,N,24,24,2,8,11,1
14308949,101,208,29.76618587,-95.45591591,IH,610,10.595999999999998,IH0610,Y,N,24,24,2,8,11,1
14309625,101,208,29.78061602,-95.45397941,IH,610,11.616,IH0610,Y,N,12,22,20,8,11,0
14309645,101,208,29.73542654,-95.45922171,IH,610,8.459,IH0610,Y,N,24,24,2,8,11,1
14309816,101,208,29.76550426,-95.45583059,IH,610,10.549000000000001,IH0610,Y,N,24,24,2,8,11,1
14312279,101,208,29.74759321,-95.45644596,IH,610,9.312999999999999,IH0610,Y,N,24,24,2,8,11,0
14313234,101,208,29.75534135,-95.45557441,IH,610,9.85,IH0610,Y,N,24,24,2,8,11,0
14313302,101,208,29.73386891,-95.45959215,IH,610,8.35,IH0610,Y,N,24,24,2,8,11,0
14313638,101,208,29.74772213,-95.45641304,IH,610,9.322000000000001,IH0610,Y,N,24,24,2,8,11,0
14313672,101,208,29.74922256,-95.45608384,IH,610,9.427,IH0610,Y,N,24,24,2,8,11,0
14313915,101,208,29.76613557,-95.45590841,IH,610,10.593,IH0610,Y,N,24,24,2,8,11,1
14314051,101,208,29.76600284,-95.455888,IH,610,10.584000000000001,IH0610,Y,N,24,24,2,8,11,1
14314127,101,208,29.74109999,-95.45808087,IH,610,8.856,IH0610,Y,N,24,24,2,8,11,1
14316097,101,208,29.75340743,-95.45553756,IH,610,9.717,IH0610,Y,N,24,24,2,8,11,0
14319192,101,208,29.74088435,-95.45812096,IH,610,8.841000000000001,IH0610,Y,N,24,24,2,8,11,1
14319287,101,208,29.74691963,-95.45661798,IH,610,9.265,IH0610,Y,N,24,24,2,8,11,0
14321131,101,208,29.7730222,-95.45603447,IH,610,11.067,IH0610,Y,N,24,24,2,8,11,1
14321634,101,208,29.74236038,-95.45779988,IH,610,8.943999999999999,IH0610,Y,N,24,24,2,8,11,0
14321787,101,208,29.74813427,-95.45631694,IH,610,9.351,IH0610,Y,N,24,24,2,8,11,0
14322890,101,208,29.77813721,-95.45552532,IH,610,11.421,IH0610,Y,N,12,22,20,8,11,1
14323636,101,208,29.76616302,-95.45591263,IH,610,10.595,IH0610,Y,N,24,24,2,8,11,1
14323729,101,208,29.748125,-95.45631892,IH,610,9.35,IH0610,Y,N,24,24,2,8,11,0
14323903,101,208,29.75029669,-95.45585154,IH,610,9.502,IH0610,Y,N,24,24,2,8,11,1
14323997,101,208,29.74776148,-95.45640299,IH,610,9.325,IH0610,Y,N,24,24,2,8,11,0
14324079,101,208,29.76205692,-95.45564132,IH,610,10.312000000000001,IH0610,Y,N,24,24,2,8,11,0
14324101,101,208,29.74743616,-95.45648607,IH,610,9.302,IH0610,Y,N,24,24,2,8,11,0
14325020,101,208,29.73525353,-95.45926318,IH,610,8.447000000000001,IH0610,Y,N,24,24,2,8,11,1
14325036,101,208,29.77490139,-95.4559224,IH,610,11.196,IH0610,Y,N,24,24,2,8,11,0
14325966,101,208,29.76532196,-95.45581131,IH,610,10.537,IH0610,Y,N,24,24,2,8,11,0
14326037,101,208,29.767591600000003,-95.45600168,IH,610,10.693,IH0610,Y,N,24,24,2,8,11,0
14327418,101,208,29.76303694,-95.45566136,IH,610,10.379000000000001,IH0610,Y,N,24,24,2,8,11,1
14327716,101,208,29.74800288,-95.45634508,IH,610,9.341000000000001,IH0610,Y,N,24,24,2,8,11,0
14327986,101,208,29.74610898,-95.45682393,IH,610,9.208,IH0610,Y,N,24,24,2,8,11,0
14329206,101,208,29.73680529,-95.45890699,IH,610,8.556000000000001,IH0610,Y,N,24,24,2,8,11,0
14329467,101,208,29.73815,-95.45863388,IH,610,8.65,IH0610,Y,N,24,24,2,8,11,1
14329550,101,208,29.74137221,-95.45802018,IH,610,8.875,IH0610,Y,N,24,24,2,8,11,1
14330288,101,208,29.74622249,-95.45679512,IH,610,9.216000000000001,IH0610,Y,N,24,24,2,8,11,0
14331675,101,208,29.74074812,-95.45814396,IH,610,8.831,IH0610,Y,N,24,24,2,8,11,1
14332130,101,208,29.75873052,-95.45560965,IH,610,10.083,IH0610,Y,N,24,24,2,8,11,0
14332216,101,208,29.76620171,-95.45591757,IH,610,10.597000000000001,IH0610,Y,N,24,24,2,8,11,1
14334049,101,208,29.73550447,-95.45920304,IH,610,8.465,IH0610,Y,N,24,24,2,8,11,1
14334753,101,208,29.76571173,-95.45585253,IH,610,10.564,IH0610,Y,N,24,24,2,8,11,1
14335783,101,208,29.74795635,-95.45635505,IH,610,9.338,IH0610,Y,N,24,24,2,8,11,0
14336244,101,208,29.780112699999997,-95.45441319,IH,610,11.573,IH0610,Y,N,12,22,20,8,11,1
14336483,101,208,29.73770082,-95.45873008,IH,610,8.619,IH0610,Y,N,24,24,2,8,11,1
14336585,101,208,29.77953371,-95.45484301,IH,610,11.525,IH0610,Y,N,12,22,20,8,11,1
14336708,101,208,29.73677657,-95.45891258,IH,610,8.554,IH0610,Y,N,24,24,2,8,11,0
14337004,101,208,29.74129116,-95.45803825,IH,610,8.869,IH0610,Y,N,24,24,2,8,11,1
14337053,101,208,29.772528100000002,-95.45603939,IH,610,11.033,IH0610,Y,N,24,24,2,8,11,1
14337209,101,208,29.76324612,-95.45567239,IH,610,10.394,IH0610,Y,N,24,24,2,8,11,1
14337267,101,208,29.76705764,-95.45598105,IH,610,10.655999999999999,IH0610,Y,N,24,24,2,8,11,1
14338884,101,208,29.74103165,-95.45809937,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14339772,101,208,29.75423298,-95.45555072,IH,610,9.774,IH0610,Y,N,24,24,2,8,11,0
14340815,101,208,29.76628777,-95.45592662,IH,610,10.603,IH0610,Y,N,24,24,2,8,11,1
14340817,101,208,29.74719169,-95.4565485,IH,610,9.283999999999999,IH0610,Y,N,24,24,2,8,11,0
14341207,101,208,29.77408559,-95.45597105,IH,610,11.14,IH0610,Y,N,24,24,2,8,11,0
14341220,101,208,29.768325899999997,-95.45602893,IH,610,10.744000000000002,IH0610,Y,N,24,24,2,8,11,0
14343817,101,208,29.76438765,-95.45571241,IH,610,10.472000000000001,IH0610,Y,N,24,24,2,8,11,1
14345521,101,208,29.73386891,-95.45959215,IH,610,8.35,IH0610,Y,N,24,24,2,8,11,0
14345777,101,208,29.780551199999998,-95.45403788,IH,610,11.610999999999999,IH0610,Y,N,12,22,20,8,11,0
14347402,101,208,29.74611857,-95.4568215,IH,610,9.209,IH0610,Y,N,24,24,2,8,11,0
14347636,101,208,29.74103165,-95.45809937,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14347770,101,208,29.74047568,-95.45818996,IH,610,8.812000000000001,IH0610,Y,N,24,24,2,8,11,1
14347776,101,208,29.73810243,-95.45864406,IH,610,8.647,IH0610,Y,N,24,24,2,8,11,1
14348481,101,208,29.77180979,-95.45605204,IH,610,10.982999999999999,IH0610,Y,N,24,24,2,8,11,0
14348484,101,208,29.73958206,-95.45834086,IH,610,8.75,IH0610,Y,N,24,24,2,8,11,0
14348570,101,208,29.77946655,-95.45488950000001,IH,610,11.52,IH0610,Y,N,12,22,20,8,11,1
14350166,101,208,29.74103165,-95.45809937,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14350244,101,208,29.74244861,-95.45777848,IH,610,8.95,IH0610,Y,N,24,24,2,8,11,0
14350294,101,208,29.75567791,-95.45558404,IH,610,9.873,IH0610,Y,N,24,24,2,8,11,0
14350409,101,208,29.76653851,-95.45595062,IH,610,10.620999999999999,IH0610,Y,N,24,24,2,8,11,1
14350941,101,208,29.74142641,-95.45800809999999,IH,610,8.878,IH0610,Y,N,24,24,2,8,11,1
14351528,101,208,29.77255071,-95.45603928,IH,610,11.034,IH0610,Y,N,24,24,2,8,11,1
14352010,101,208,29.78044316,-95.45413533,IH,610,11.600999999999999,IH0610,Y,N,12,22,20,8,11,0
14352138,101,208,29.72899428,-95.46036268,IH,610,8.011000000000001,IH0610,Y,N,0,24,20,6,11,0
14353443,101,208,29.74103165,-95.45809937,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14353840,101,208,29.73653546,-95.45895949,IH,610,8.537,IH0610,Y,N,24,24,2,8,11,0
14353871,101,208,29.74074812,-95.45814396,IH,610,8.831,IH0610,Y,N,24,24,2,8,11,1
14353931,101,208,29.77813721,-95.45552532,IH,610,11.421,IH0610,Y,N,12,22,20,8,11,1
14355265,101,208,29.74103165,-95.45809937,IH,610,8.851,IH0610,Y,N,24,24,2,8,11,1
14356043,101,208,29.76452228,-95.45572667,IH,610,10.481,IH0610,Y,N,24,24,2,8,11,1
14356581,101,208,29.72956825,-95.46035809,IH,610,8.05,IH0610,Y,N,24,24,2,8,11,1
14356719,101,208,29.74115591,-95.4580684,IH,610,8.859,IH0610,Y,N,24,24,2,8,11,1
14358461,101,208,29.75578668,-95.45558745,IH,610,9.881,IH0610,Y,N,24,24,2,8,11,0
14360213,101,208,29.74386383,-95.45739250000001,IH,610,9.05,IH0610,Y,N,24,24,2,8,11,0
14360214,101,208,29.76261268,-95.4556541,IH,610,10.35,IH0610,Y,N,24,24,2,8,11,0
14360706,101,208,29.77336475,-95.45601404,IH,610,11.09,IH0610,Y,N,24,24,2,8,11,0
14361013,101,208,29.750363800000002,-95.45583689,IH,610,9.507,IH0610,Y,N,24,24,2,8,11,1
14361029,101,208,29.73336867,-95.45970323,IH,610,8.315,IH0610,Y,N,24,24,2,8,11,1
